online_order,book_table,rate,votes,location,rest_type,cuisines,cost,menu_item
1,1,4.4,3727,48,23,1464,1300.0,5047
0,1,4.6,1095,66,20,802,1500.0,5047
0,0,4.2,650,76,60,671,1300.0,5047
0,1,4.1,1343,48,21,810,2100.0,5047
1,1,4.2,2747,49,13,406,1200.0,5047
0,1,4.1,2051,27,20,1375,1600.0,5047
1,1,4.2,525,73,20,1130,800.0,5047
1,1,4.3,3498,48,61,646,1700.0,5047
1,0,4.6,2521,48,20,809,1600.0,5047
0,1,4.1,193,12,20,1580,1000.0,5047
0,1,4.3,772,48,40,1411,3000.0,5047
0,1,4.2,1472,49,60,667,1500.0,5047
1,1,4.3,2053,49,20,1627,1500.0,5047
0,0,3.8,2332,76,20,1591,700.0,5047
0,0,4.3,1051,48,46,1114,1500.0,5047
0,1,4.3,611,27,21,149,2500.0,5047
1,1,4.2,2938,12,20,970,1000.0,5047
1,1,3.9,1377,49,37,1156,2100.0,5047
1,1,4.4,502,76,5,1124,1900.0,5047
0,1,4.4,1211,8,20,1068,1100.0,5047
0,1,4.3,2741,8,5,718,1300.0,5047
1,1,4.5,1431,12,21,521,1700.0,5047
0,1,4.6,1439,48,37,1623,2200.0,5047
1,1,4.3,772,48,20,1494,1400.0,5047
1,1,4.4,1854,48,20,1009,1500.0,5047
0,0,4.5,3599,76,13,338,900.0,5047
1,1,4.4,726,49,22,8,1700.0,5047
0,0,4.3,1749,12,46,711,1300.0,5047
0,1,4.1,1750,12,13,386,1000.0,5047
0,1,4.4,152,48,21,1225,1000.0,5047
0,0,4.4,2652,12,13,332,600.0,5047
0,1,4.3,689,66,37,805,2500.0,5047
0,1,4.3,537,73,20,1013,1400.0,5047
1,0,3.9,376,49,70,1121,200.0,5047
0,1,4.4,314,49,20,965,1500.0,5047
0,1,4.4,578,48,37,965,4000.0,5047
1,0,4.4,2162,8,20,1402,750.0,5047
0,1,4.2,263,8,57,31,1500.0,5047
0,0,4.3,698,49,37,812,3000.0,5047
0,1,3.9,54,49,20,167,1500.0,5047
0,1,4.2,341,48,21,1375,1000.0,5047
0,0,4.3,2282,12,5,885,1100.0,5047
1,0,4.0,787,12,20,42,650.0,5047
0,1,4.3,301,76,5,1104,1200.0,5047
0,1,4.1,568,49,22,1349,2500.0,5047
0,0,4.3,469,48,25,173,1500.0,5047
0,1,4.2,2080,48,20,807,1500.0,5047
0,1,4.4,198,49,37,1100,2000.0,5047
0,1,4.2,226,49,60,690,1000.0,5047
1,1,4.2,2290,76,21,815,1400.0,5047
0,0,4.3,699,48,20,1658,1500.0,5047
0,0,4.2,1354,12,57,697,1100.0,5047
1,1,4.3,512,48,21,558,1300.0,5047
1,0,4.2,3581,12,13,459,650.0,5047
1,1,4.3,972,12,13,385,750.0,5047
1,1,4.4,219,76,20,1529,850.0,5047
1,1,4.5,875,49,20,157,1800.0,5047
1,1,4.0,940,12,21,22,1000.0,5047
1,0,4.0,57,8,20,1019,1500.0,5047
1,1,4.4,725,66,20,1090,1000.0,5047
0,1,4.4,136,66,20,521,1200.0,5047
0,0,4.0,53,66,37,143,2000.0,5047
1,1,4.2,861,12,20,1534,1400.0,5047
0,1,4.3,365,66,37,1375,3500.0,5047
1,1,4.2,82,8,20,1541,700.0,5047
1,1,4.2,415,8,5,892,1600.0,5047
1,0,4.1,1136,8,20,14,1500.0,5047
0,1,3.9,685,12,21,1559,1200.0,5047
0,0,4.1,4448,8,26,12,1200.0,5047
0,1,4.2,551,49,26,1404,1500.0,5047
0,1,4.3,331,66,20,1279,1200.0,5047
0,1,4.3,237,66,37,1013,4000.0,5047
1,0,4.1,119,66,13,169,700.0,5047
0,1,4.0,184,12,20,1156,1300.0,5047
1,1,4.2,354,66,20,1549,1200.0,5047
0,1,4.0,930,8,20,1491,800.0,5047
1,1,4.1,463,12,20,1156,600.0,5047
0,1,4.1,560,8,60,878,1100.0,5047
0,0,3.9,952,8,57,1196,1100.0,5047
0,0,4.3,797,12,16,453,900.0,5047
1,0,4.1,1222,8,4,663,2000.0,5047
1,1,4.2,570,73,20,570,1200.0,5047
1,0,4.0,167,66,21,1156,1700.0,5047
1,1,4.3,1055,48,20,981,1600.0,5047
1,0,4.3,335,12,20,1375,800.0,5047
1,1,4.4,232,49,5,122,2000.0,5047
0,1,4.3,457,49,37,558,3000.0,5047
0,0,4.2,38,66,4,897,2000.0,5047
0,0,4.1,1546,48,57,760,1200.0,5047
1,0,4.0,114,49,20,972,1000.0,5047
1,0,4.1,488,12,13,345,700.0,5047
0,0,4.3,544,12,20,1153,800.0,5047
1,0,2.9,111,73,20,618,500.0,5047
0,1,4.1,612,49,27,624,2800.0,5047
0,1,4.4,185,48,21,1013,1800.0,5047
1,0,3.9,207,76,20,1235,650.0,5047
0,0,3.8,623,49,46,1254,3000.0,5047
0,1,3.9,305,73,13,455,750.0,5047
1,0,3.7,97,27,16,373,650.0,5047
0,1,4.1,338,49,21,1050,1800.0,5047
1,0,3.9,227,12,20,1342,950.0,5047
0,1,4.2,178,66,37,624,3000.0,5047
1,0,4.2,1773,76,20,625,750.0,5047
0,0,4.2,619,8,13,369,500.0,5047
1,0,3.8,390,8,20,1474,750.0,5047
0,0,2.0,398,8,46,878,1500.0,5047
1,1,4.1,302,66,20,914,1000.0,5047
0,1,4.0,752,12,57,886,1100.0,5047
1,0,4.2,121,49,14,350,500.0,5047
0,0,3.9,190,76,4,878,600.0,5047
1,0,3.7,281,8,20,1272,800.0,5047
1,1,3.8,203,66,20,1258,1200.0,5047
0,0,2.6,408,49,57,1196,1000.0,5047
1,0,4.3,131,8,20,1654,700.0,5047
0,0,4.2,703,76,62,1547,300.0,5047
1,0,3.8,159,27,20,608,1300.0,5047
0,0,3.9,235,47,5,996,1000.0,5047
1,0,3.7,84,73,20,1196,500.0,5047
1,1,3.8,200,49,20,982,1600.0,5047
1,0,2.9,75,73,20,1156,500.0,5047
0,1,4.1,274,49,37,994,3000.0,5047
0,1,3.8,98,48,14,353,1000.0,5047
1,0,4.1,119,66,20,640,1000.0,5047
1,1,3.3,60,76,62,856,400.0,5047
0,0,4.0,102,66,20,521,550.0,5047
0,0,4.0,105,48,19,471,1200.0,5047
1,0,3.8,74,8,13,343,650.0,5047
0,0,3.1,122,48,21,1304,1200.0,5047
0,0,2.8,255,27,20,1196,1000.0,5047
1,0,2.9,50,8,62,1589,350.0,5047
1,0,3.9,185,73,20,1599,400.0,5047
0,1,4.0,197,49,47,1368,3000.0,5047
0,1,3.8,73,73,4,723,1200.0,5047
0,0,4.1,116,49,37,34,3000.0,5047
0,0,4.0,166,8,62,617,400.0,5047
1,0,3.7,70,12,10,511,500.0,5047
0,0,3.5,56,48,21,154,1800.0,5047
0,0,3.9,73,48,46,1621,2500.0,5047
0,0,2.8,132,8,20,1440,650.0,5047
0,0,3.9,135,76,20,984,800.0,5047
0,0,4.1,171,49,37,521,2500.0,5047
1,0,2.6,313,73,20,1145,700.0,5047
0,0,3.9,90,76,20,1393,1400.0,5047
1,0,4.3,1135,27,13,438,800.0,5047
1,0,3.6,118,66,20,521,500.0,5047
0,1,3.9,317,49,13,404,800.0,5047
0,0,3.7,53,66,20,1591,600.0,5047
1,0,3.8,266,66,20,604,850.0,5047
0,1,4.0,1025,8,20,1395,700.0,5047
1,0,3.3,262,73,20,1196,500.0,5047
0,0,3.0,108,49,20,1304,800.0,5047
0,0,3.7,145,66,22,571,1000.0,5047
0,0,3.9,122,8,20,1016,500.0,5047
1,1,3.9,94,8,21,1147,1300.0,5047
0,1,4.2,264,49,21,1661,1500.0,5047
0,1,3.9,105,8,20,585,1000.0,5047
0,0,3.7,57,76,20,1196,700.0,5047
0,0,3.8,67,66,20,1547,500.0,5047
0,1,4.3,165,66,37,1009,3000.0,5047
0,0,3.7,125,8,20,558,600.0,5047
0,0,3.8,151,12,20,624,800.0,5047
0,0,3.5,140,12,20,1156,600.0,5047
0,0,3.7,68,8,20,1587,500.0,5047
0,1,3.6,279,76,21,56,800.0,5047
0,0,1.8,225,12,20,1304,1200.0,5047
0,0,3.9,42,8,20,617,500.0,5047
0,0,2.9,46,73,20,1602,550.0,5047
1,1,3.8,197,76,20,274,800.0,5047
0,0,3.9,119,27,21,1537,800.0,5047
0,0,3.8,52,66,20,1314,1200.0,5047
0,0,3.4,10,49,62,1209,350.0,5047
0,0,2.3,118,66,20,602,650.0,5047
1,0,3.9,218,8,20,1481,800.0,5047
0,0,3.8,217,48,20,976,2000.0,5047
1,0,3.8,263,49,13,332,700.0,5047
1,0,3.6,52,12,20,1234,600.0,5047
0,0,3.7,82,49,37,965,2500.0,5047
0,0,3.6,104,8,13,404,800.0,5047
0,0,4.1,121,66,20,1196,600.0,5047
1,1,2.2,409,49,20,1109,1000.0,5047
1,0,4.4,1115,48,1,179,600.0,5047
1,0,4.0,1087,8,66,782,550.0,5047
1,0,4.0,872,48,62,1608,400.0,5047
0,0,4.4,181,66,62,1032,250.0,5047
1,0,4.4,232,49,62,319,700.0,5047
0,0,4.2,366,66,62,1181,400.0,5047
0,0,3.9,85,12,62,521,500.0,5047
0,0,4.0,1223,12,62,1547,200.0,5047
1,0,4.1,48,12,30,789,300.0,5047
0,0,4.1,274,66,62,1547,150.0,5047
0,0,4.0,1469,49,33,788,450.0,5047
1,1,4.1,121,12,62,929,300.0,5047
1,0,4.2,288,76,62,322,500.0,5047
0,0,4.0,109,66,62,78,300.0,5047
1,0,4.1,161,76,62,1451,300.0,5047
1,0,4.0,101,76,62,1023,150.0,5047
0,0,4.0,90,27,62,1568,300.0,5047
1,0,3.8,201,8,62,322,450.0,5047
0,0,2.7,77,49,62,1235,500.0,5047
0,0,3.6,55,66,3,188,300.0,5047
1,0,4.0,790,66,62,90,400.0,5047
1,0,3.9,113,73,62,861,250.0,5047
1,0,3.9,121,49,62,1474,400.0,5047
1,0,3.9,65,8,63,819,250.0,5047
0,0,3.2,58,48,62,1531,350.0,5047
0,0,4.1,343,8,62,1669,300.0,5047
1,0,3.9,56,76,62,256,400.0,5047
1,0,3.9,119,49,62,322,500.0,5047
0,0,3.7,96,12,62,817,500.0,5047
1,0,3.6,125,8,43,1670,400.0,5047
0,0,3.9,76,49,62,1547,200.0,5047
0,0,2.8,64,8,62,937,500.0,5047
1,0,3.4,64,12,62,266,400.0,5047
1,0,3.0,165,12,62,825,350.0,5047
1,0,3.8,169,73,62,1416,250.0,5047
0,0,3.4,60,12,62,1597,250.0,5047
1,0,4.2,93,8,62,1561,300.0,5047
0,0,3.7,163,76,62,235,300.0,5047
0,0,3.4,8,8,62,1156,450.0,5047
1,0,3.6,91,8,41,323,600.0,5047
1,1,4.6,4841,15,59,1458,1300.0,5047
0,1,4.3,166,78,37,18,2800.0,5047
0,1,4.2,145,78,37,988,2500.0,5047
0,1,4.4,1086,78,20,1325,1600.0,5047
1,1,4.1,637,15,20,47,1100.0,5047
1,1,4.5,1648,15,20,1008,1300.0,5047
0,0,4.1,493,61,20,1587,600.0,5047
1,0,3.9,120,78,20,513,600.0,5047
1,0,4.0,1106,78,20,1050,1300.0,5047
1,1,4.2,986,78,21,913,1000.0,5047
1,0,4.3,658,15,17,427,750.0,5047
0,0,4.0,38,81,17,429,1100.0,5047
1,0,4.3,860,78,20,1655,1800.0,5047
0,1,4.2,83,78,37,1015,3000.0,5047
0,0,4.3,167,78,13,499,750.0,5047
0,1,4.1,329,15,46,1397,1300.0,5047
1,1,4.2,476,15,20,1272,1700.0,5047
0,0,3.9,173,74,20,1196,500.0,5047
1,0,4.2,402,15,20,544,600.0,5047
1,1,4.1,774,78,21,29,1200.0,5047
1,1,4.2,864,15,22,659,1000.0,5047
1,0,4.3,911,78,20,1013,2000.0,5047
1,0,4.2,745,15,13,406,750.0,5047
0,1,3.7,57,78,37,1156,3000.0,5047
1,1,4.0,189,74,21,1361,1300.0,5047
1,0,4.0,180,78,20,236,750.0,5047
1,0,4.2,182,14,20,1151,800.0,5047
0,1,4.1,126,78,20,644,2000.0,5047
1,1,4.0,380,15,20,1243,850.0,5047
1,0,3.7,162,15,20,604,700.0,5047
1,0,4.0,111,74,20,1258,700.0,5047
1,0,3.4,207,15,20,524,600.0,5047
0,0,4.1,405,15,20,1378,750.0,5047
1,0,3.7,111,74,20,1136,700.0,5047
1,1,3.8,91,15,20,1429,1800.0,5047
0,0,3.4,225,14,62,1640,300.0,5047
0,1,3.8,110,61,20,1570,1600.0,5047
1,0,3.9,116,78,62,1156,150.0,5047
0,0,3.7,45,61,20,602,900.0,5047
0,0,3.6,62,74,20,1423,450.0,5047
0,1,4.0,141,85,4,899,1000.0,5047
0,0,4.0,109,15,62,1080,400.0,5047
0,0,3.9,82,51,20,602,450.0,5047
1,0,3.8,59,14,69,853,300.0,5047
0,0,4.3,205,51,62,1547,150.0,5047
0,1,3.7,64,4,4,878,2200.0,5047
1,0,3.8,33,78,62,1551,200.0,5047
0,0,4.5,207,13,62,1547,200.0,5047
1,0,2.8,303,14,20,235,500.0,5047
1,0,3.8,75,85,20,672,1000.0,5047
0,1,4.1,100,78,46,887,2400.0,5047
0,0,3.9,77,14,62,1547,150.0,5047
1,0,4.1,80,14,64,864,350.0,5047
0,0,3.0,33,14,62,1563,400.0,5047
0,0,3.3,42,13,62,1617,400.0,5047
0,0,4.0,54,15,62,1112,400.0,5047
0,0,4.2,116,78,22,1074,1000.0,5047
0,0,3.8,99,78,13,420,600.0,5047
1,0,3.9,157,85,20,1196,450.0,5047
0,1,3.9,158,15,20,1446,1100.0,5047
1,0,3.5,47,85,20,1547,450.0,5047
1,0,3.4,48,78,62,1156,300.0,5047
0,0,3.7,32,14,20,1335,800.0,5047
0,0,3.8,52,85,62,1547,150.0,5047
0,0,4.1,399,74,62,1178,300.0,5047
0,0,3.8,38,14,62,531,300.0,5047
1,0,3.9,147,15,62,1476,600.0,5047
0,1,4.3,502,65,54,1124,2000.0,5047
0,1,4.4,4616,49,46,156,1700.0,5047
0,1,4.4,409,8,54,139,1500.0,5047
0,0,4.6,4048,65,54,647,1500.0,5047
0,1,4.3,2240,65,55,694,1700.0,5047
0,1,4.4,232,65,5,125,1200.0,5047
0,1,4.2,479,65,46,878,3000.0,5047
0,1,4.1,104,65,57,664,1000.0,5047
0,0,4.0,521,65,4,1235,1000.0,5047
0,0,3.7,298,65,57,1296,1000.0,5047
0,0,4.0,95,65,46,878,2000.0,5047
0,1,4.2,3140,48,46,624,2500.0,5047
0,1,4.4,895,48,37,148,3000.0,5047
1,1,4.4,2247,48,39,1014,3000.0,5047
0,0,4.5,1611,8,21,1547,1500.0,5047
0,1,4.4,409,8,54,139,1500.0,5047
1,1,4.1,2181,8,27,539,2000.0,5047
0,0,4.4,2435,48,25,1124,1500.0,5047
0,1,4.5,5294,76,21,5,2500.0,5047
1,1,4.5,1260,76,21,146,1700.0,5047
0,1,4.4,2055,48,21,927,1200.0,5047
1,1,4.4,3730,48,23,1464,1300.0,5047
0,0,4.2,651,76,60,671,1300.0,5047
1,1,4.3,3498,48,61,646,1700.0,5047
0,1,4.2,1476,49,60,667,1500.0,5047
0,0,4.3,1052,48,46,1114,1500.0,5047
0,1,4.3,612,27,21,149,2500.0,5047
1,1,4.4,504,76,5,1124,1900.0,5047
0,1,4.3,2749,8,5,718,1300.0,5047
0,0,4.3,1749,12,46,711,1300.0,5047
0,1,4.4,152,48,21,1225,1000.0,5047
0,1,4.2,265,8,57,31,1500.0,5047
0,0,4.3,2286,12,5,885,1100.0,5047
0,1,4.3,301,76,5,1104,1200.0,5047
0,1,4.2,228,49,60,690,1000.0,5047
1,1,4.2,2292,76,21,815,1400.0,5047
0,0,4.2,1359,12,57,697,1100.0,5047
1,1,4.0,941,12,21,22,1000.0,5047
1,1,4.2,416,8,5,892,1600.0,5047
0,1,3.9,685,12,21,1559,1200.0,5047
0,0,4.2,2034,73,26,26,1200.0,5047
0,1,4.2,551,49,26,1404,1500.0,5047
0,1,4.1,559,8,60,878,1100.0,5047
0,0,3.9,952,8,57,1196,1100.0,5047
1,0,4.1,1221,8,4,663,2000.0,5047
0,0,4.2,38,66,4,897,2000.0,5047
0,0,4.1,1546,48,57,760,1200.0,5047
0,1,4.1,612,49,27,624,2800.0,5047
0,0,3.8,625,49,46,1254,3000.0,5047
0,0,2.0,402,8,46,878,1500.0,5047
0,1,4.0,752,12,57,886,1100.0,5047
0,0,3.9,190,76,4,878,600.0,5047
0,0,2.6,409,49,57,1196,1000.0,5047
0,0,3.9,235,47,5,996,1000.0,5047
0,1,4.0,196,49,47,1368,3000.0,5047
0,1,3.8,73,73,4,723,1200.0,5047
0,0,3.9,73,48,46,1621,2500.0,5047
0,1,4.2,264,49,21,1661,1500.0,5047
1,1,4.7,4845,15,59,1458,1300.0,5047
0,1,4.1,329,15,46,1397,1300.0,5047
0,1,4.0,140,85,4,899,1000.0,5047
0,1,3.7,64,4,4,878,2200.0,5047
0,1,4.1,100,78,46,887,2400.0,5047
1,1,4.4,1476,71,54,894,1500.0,5047
0,1,4.1,282,6,20,155,2000.0,5047
1,1,4.3,4139,71,21,1527,1400.0,5047
0,1,4.7,1018,71,20,813,1600.0,5047
1,1,4.2,1060,71,20,130,1300.0,5047
0,1,4.5,200,71,5,910,1800.0,5047
0,0,3.9,1228,71,20,1363,1100.0,5047
1,1,4.3,733,71,20,1002,1500.0,5047
1,1,4.0,977,71,57,669,1500.0,5047
1,0,4.2,774,71,20,1494,500.0,5047
0,0,3.0,197,71,20,1196,700.0,5047
0,1,3.9,52,71,46,766,1900.0,5047
0,1,4.0,3056,6,20,1398,1000.0,5047
1,1,4.4,2232,6,5,1227,1400.0,5047
0,1,3.9,291,6,20,1440,1500.0,5047
1,0,4.0,468,6,20,1156,1200.0,5047
0,1,4.3,766,53,37,741,2500.0,5047
1,1,3.9,406,6,4,282,1500.0,5047
0,1,3.6,259,6,46,1397,1500.0,5047
1,1,4.1,1696,6,21,1156,1100.0,5047
1,1,3.7,37,6,20,589,1500.0,5047
0,0,3.0,120,6,20,1345,1000.0,5047
0,0,3.5,95,6,20,556,700.0,5047
0,0,3.0,155,6,20,1181,800.0,5047
1,0,4.3,591,71,33,955,500.0,5047
1,0,4.3,901,71,62,850,600.0,5047
1,0,4.3,160,71,13,473,800.0,5047
1,0,3.9,66,71,17,433,600.0,5047
1,0,4.0,138,71,13,332,500.0,5047
1,0,4.0,34,71,13,497,200.0,413
1,0,3.6,44,71,13,417,600.0,5047
1,0,4.2,510,71,13,411,800.0,5047
1,0,4.0,109,6,13,450,400.0,4813
1,0,3.6,136,6,3,192,600.0,2087
0,0,3.7,47,6,13,332,500.0,5047
1,1,4.0,348,6,13,374,1000.0,5047
1,0,4.4,650,6,29,929,500.0,4241
1,0,3.4,425,53,62,1196,400.0,5047
1,0,3.9,150,6,20,1186,650.0,72
1,0,4.2,170,6,72,1392,500.0,5047
1,0,3.3,120,17,29,639,450.0,5047
1,0,3.8,244,6,62,1597,200.0,2715
1,0,2.9,321,6,62,1196,450.0,5047
1,0,4.3,300,71,29,1340,400.0,5047
1,0,3.8,234,53,62,197,300.0,5047
1,0,2.9,254,6,62,1196,400.0,5047
1,0,3.9,79,71,62,322,500.0,5047
1,0,3.8,71,53,62,227,200.0,5047
1,0,4.0,795,22,62,1247,500.0,5047
1,0,3.9,1246,6,20,1288,500.0,5047
1,0,4.1,163,6,69,1121,400.0,5047
1,0,3.6,103,22,62,1235,400.0,74
1,0,3.8,184,22,62,591,400.0,3860
1,0,3.4,52,71,62,282,600.0,5047
1,0,4.0,90,6,62,1589,300.0,5047
1,0,4.1,167,6,72,1465,600.0,5047
1,0,4.0,323,22,12,821,250.0,3731
1,0,3.8,71,53,62,1589,400.0,5047
1,0,4.0,856,71,29,271,650.0,5047
1,0,3.2,393,71,62,322,450.0,5047
1,0,3.6,710,6,20,1523,600.0,5047
1,0,3.8,137,71,20,1589,400.0,3806
1,0,3.9,266,6,20,1156,950.0,5047
1,0,4.0,365,71,29,235,650.0,5047
1,0,3.9,78,6,2,181,500.0,5047
1,0,3.9,101,6,62,1033,200.0,5047
1,0,4.0,88,71,30,792,400.0,5047
1,0,4.0,63,6,62,1156,200.0,279
1,0,4.3,229,71,29,28,600.0,3431
1,0,3.5,112,71,62,856,350.0,5047
1,0,4.1,90,71,29,1113,600.0,5047
1,0,4.0,468,6,20,1156,1200.0,5047
1,0,2.9,833,71,20,113,800.0,5047
1,0,4.2,240,71,62,220,150.0,5047
1,0,3.6,409,6,20,1597,500.0,151
1,0,4.6,1324,71,5,32,1500.0,5047
1,0,3.9,79,22,62,84,300.0,5047
1,0,4.2,506,6,2,185,500.0,5047
1,0,3.6,57,6,29,42,400.0,5047
1,1,4.4,139,71,20,1081,700.0,5047
1,0,3.3,36,6,20,263,800.0,5047
1,0,3.5,237,22,62,1600,400.0,2688
1,0,4.0,109,6,13,450,400.0,5047
1,0,3.9,65,71,62,1628,100.0,5047
1,0,4.1,105,22,62,1335,800.0,5047
1,0,3.9,70,71,29,918,600.0,5047
1,0,3.9,179,6,2,181,300.0,5047
1,0,4.1,74,6,72,1628,100.0,5047
1,0,4.1,64,6,9,217,600.0,5047
1,0,3.9,231,71,29,1296,500.0,2850
1,0,2.9,114,6,62,1501,400.0,5047
1,1,3.9,44,71,62,305,500.0,5047
1,0,3.2,263,71,20,1448,450.0,5047
1,1,4.1,1073,22,21,992,1200.0,5047
1,0,3.9,115,22,62,323,600.0,5047
1,1,4.0,822,22,13,462,700.0,5047
1,0,2.7,82,6,20,117,800.0,5047
1,0,3.8,215,22,62,1027,200.0,5047
1,0,3.6,44,71,13,417,600.0,5047
1,0,3.9,171,71,29,1190,500.0,5047
1,0,2.9,166,6,68,1455,250.0,5047
1,0,4.0,72,22,69,1121,200.0,5047
1,0,4.1,172,6,62,1267,450.0,5047
1,0,3.1,142,53,20,1423,450.0,5047
1,0,3.2,205,71,20,1185,500.0,5047
1,0,3.3,296,71,62,1055,400.0,5047
1,0,4.1,273,6,20,528,800.0,5047
1,0,4.0,201,22,29,1465,800.0,5047
1,1,4.4,898,71,20,1065,1400.0,5047
1,0,3.9,77,6,17,433,600.0,5047
1,0,4.2,57,71,62,1453,300.0,5047
1,0,3.6,262,6,62,322,500.0,5047
0,0,3.7,134,6,62,817,200.0,5047
1,0,3.7,49,6,62,1156,400.0,5047
1,0,3.1,100,71,62,1573,250.0,2679
1,0,3.7,47,6,30,773,900.0,5047
1,0,3.6,97,71,62,1196,300.0,5047
1,0,3.4,86,6,62,1628,200.0,5047
1,0,3.8,36,71,29,181,500.0,5047
1,0,3.1,150,71,62,1474,750.0,5047
1,0,4.1,573,22,13,348,600.0,5047
0,0,4.2,281,71,70,1117,400.0,5047
1,0,4.1,1036,22,20,1156,500.0,5047
1,0,4.0,545,6,62,1196,300.0,5047
1,0,2.8,92,6,62,873,350.0,5047
1,0,3.7,182,6,62,1445,400.0,5047
1,0,4.1,130,22,30,773,350.0,5047
1,0,3.8,35,6,29,1267,450.0,5047
1,0,4.0,34,71,13,497,200.0,847
1,0,4.1,262,71,20,1451,700.0,5047
1,0,3.8,55,53,62,1386,400.0,5047
1,1,3.7,192,71,20,98,800.0,5047
1,0,3.8,430,6,20,238,900.0,5047
1,0,3.7,2192,6,20,1402,750.0,5047
1,0,3.9,172,22,29,1156,400.0,5047
1,0,3.6,136,6,3,192,600.0,5047
1,0,3.7,833,53,20,286,700.0,5047
1,0,3.0,137,75,71,1341,650.0,5047
1,0,3.8,179,71,20,732,1000.0,5047
1,0,4.0,120,22,12,217,500.0,5047
1,0,4.0,58,6,30,956,300.0,5047
1,0,3.8,45,71,62,962,200.0,5047
1,0,3.6,78,71,62,1196,500.0,5047
1,0,3.8,72,6,45,956,300.0,5047
1,0,2.9,187,6,20,1161,800.0,5047
1,0,3.9,229,71,20,286,800.0,5047
1,0,3.8,123,53,72,1070,150.0,5047
1,0,2.9,289,6,20,1476,500.0,5047
1,0,4.0,218,6,62,235,400.0,5047
1,0,3.7,136,71,62,302,300.0,5047
1,1,4.4,3859,22,22,1468,600.0,5047
1,0,4.1,97,71,29,1156,300.0,3226
1,0,3.7,53,71,29,282,600.0,5047
1,0,4.0,918,6,20,236,750.0,5047
1,0,3.8,83,71,0,181,300.0,5047
1,0,4.0,138,71,13,332,500.0,5047
0,0,3.9,88,71,62,1112,400.0,5047
1,0,3.7,132,53,20,1156,750.0,5047
1,0,3.3,200,6,62,1382,450.0,5047
1,0,2.8,191,22,20,1196,400.0,5047
1,1,3.8,206,71,20,1156,800.0,5047
1,0,3.9,434,71,29,1181,450.0,5047
1,0,4.3,273,71,0,184,750.0,5047
1,0,3.8,51,71,20,1531,600.0,5047
1,1,4.3,1499,71,21,811,1300.0,5047
1,0,3.7,61,22,62,108,400.0,5047
1,1,4.3,4139,71,21,1527,1400.0,5047
1,1,4.2,1034,6,20,722,1200.0,5047
1,0,2.3,240,6,20,1156,800.0,5047
1,1,4.2,1060,71,20,130,1300.0,5047
1,1,4.9,16832,71,52,740,1600.0,5047
1,1,4.6,1534,6,21,40,1800.0,5047
1,0,4.2,774,71,20,1494,500.0,5047
1,0,3.9,103,22,30,956,450.0,5047
1,0,4.0,176,53,62,817,400.0,5047
1,1,3.8,165,6,20,527,600.0,5047
1,0,3.7,311,22,20,197,600.0,5047
1,1,4.4,1476,71,54,894,1500.0,5047
1,0,3.6,489,22,16,476,700.0,5047
1,0,4.3,901,71,62,850,600.0,5047
1,0,4.1,446,22,13,394,800.0,5047
0,1,4.3,1764,71,54,689,1500.0,5047
1,0,3.9,373,6,20,1382,600.0,5047
1,0,4.2,51,6,62,1030,250.0,5047
1,1,4.4,3133,53,21,1350,1500.0,5047
1,0,4.0,672,22,20,124,800.0,5047
1,0,4.0,411,22,20,604,850.0,5047
1,0,3.7,162,71,20,1033,500.0,5047
1,0,4.3,588,6,20,1124,1800.0,5047
1,0,2.4,438,22,20,521,1000.0,5047
1,1,4.1,1696,6,21,1156,1100.0,5047
1,0,4.3,591,71,33,955,500.0,5047
1,1,4.1,491,71,20,63,900.0,5047
1,1,4.3,733,71,20,1002,1500.0,5047
0,0,4.1,317,71,20,1209,600.0,5047
1,0,3.0,321,71,62,1356,500.0,5047
1,1,4.0,577,22,20,1375,1000.0,5047
0,1,4.6,142,71,20,1512,1500.0,5047
1,0,3.9,234,22,30,789,500.0,5047
1,0,2.6,156,71,20,1354,700.0,5047
1,0,3.4,61,71,62,1327,250.0,5047
1,0,2.8,98,6,20,1387,500.0,5047
1,1,4.0,348,6,13,374,1000.0,5047
1,0,3.6,116,71,20,1145,700.0,5047
1,0,3.1,117,71,20,1196,550.0,5047
0,0,4.2,1385,22,21,742,1100.0,5047
0,0,4.0,248,6,20,1156,1200.0,5047
1,0,3.2,44,71,62,1476,600.0,5047
1,0,3.8,380,6,29,1156,600.0,5047
1,0,3.8,70,71,62,100,500.0,5047
1,1,3.9,406,6,4,282,1500.0,5047
1,1,4.2,345,53,20,170,1700.0,5047
0,0,3.5,54,71,5,1196,900.0,5047
1,0,3.3,215,71,20,1197,600.0,5047
1,0,3.2,127,6,62,1156,400.0,5047
1,1,4.1,332,71,26,3,1200.0,5047
1,0,4.1,251,71,20,615,800.0,5047
1,0,3.9,1252,22,21,1102,1400.0,5047
1,1,4.4,2232,6,5,1227,1400.0,5047
1,0,4.3,160,71,13,473,800.0,5047
1,0,2.9,242,71,62,1268,300.0,5047
1,0,3.7,48,6,45,1496,400.0,5047
1,1,4.2,7330,71,56,705,1400.0,5047
1,0,4.2,858,6,26,800,1700.0,5047
1,0,3.9,342,22,62,1196,500.0,5047
0,1,4.0,3056,6,20,1398,1000.0,5047
1,1,4.0,977,71,57,669,1500.0,5047
0,1,4.0,120,71,20,1196,1000.0,5047
1,0,3.7,66,6,20,1185,550.0,5047
1,0,3.8,111,71,71,1547,200.0,5047
